productId,modelId,displayName,category,sport,price,salePrice,salePercentage,isFlash,onlineFrom,rating,ratingCount,link,mainImage,secondImage
GZ3292,KZC91,Ultraboost DNA Shoes,shoes,Lifestyle,180,180,0%,False,2021-07-01T00:00:00.000Z,4.7628,649,https://www.adidas.com/us/ultraboost-dna-shoes/GZ3292.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ba5098f5a27b4b8aabceacee00f52313_9366/ultraboost-dna-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0c793942db384aa2b1c4acee00dd0431_9366/ultraboost-dna-shoes.jpg"
GZ0689,KZC91,Ultraboost DNA Shoes,shoes,Lifestyle,180,180,0%,False,2021-07-01T00:00:00.000Z,4.7628,649,https://www.adidas.com/us/ultraboost-dna-shoes/GZ0689.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/75c8702a7f0d433b964aacf000dbd23f_9366/ultraboost-dna-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e4b02a5262b447a595afacf000dba918_9366/ultraboost-dna-shoes.jpg"
GX6945,LKI55,Adilette 22 Slides,shoes,Lifestyle,55,44,20%,False,2022-12-13T07:00:00.000Z,4.688,423,https://www.adidas.com/us/adilette-22-slides/GX6945.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5c1794c60cea4beca5cdae8a0115c7d6_9366/adilette-22-slides.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6fd8b009bdc34319ade6ae8a01152d5d_9366/adilette-22-slides.jpg"
GV8815,LIU41,Ultraboost 1.0 DNA Mighty Ducks Hawks Shoes,shoes,Lifestyle,220,176,20%,False,2022-12-01T00:00:00.000Z,,-99,https://www.adidas.com/us/ultraboost-1.0-dna-mighty-ducks-hawks-shoes/GV8815.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2e62c5f4e1ba47bda50dae5f018b7a81_9366/ultraboost-1.0-dna-mighty-ducks-hawks-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5d33f0bf3b454f7ca1e4af12012914c0_9366/ultraboost-1.0-dna-mighty-ducks-hawks-shoes.jpg"
GZ9449,GZ9449,Nora Shoes,shoes,Skateboarding,80,80,0%,False,2023-01-20T07:00:00.000Z,,-99,https://www.adidas.com/us/nora-shoes/GZ9449.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8b4f8515f62a412f8decaf35010754f7_9366/nora-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a1ae987ccfdd4ab18f56af490130aac8_9366/nora-shoes.jpg"
HP5778,LSI46,Ultrabounce Running Shoes,shoes,Running,80,80,0%,False,2023-01-16T00:00:00.000Z,,-99,https://www.adidas.com/us/ultrabounce-running-shoes/HP5778.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/dc6e90806af24a47bf86af5601055662_9366/ultrabounce-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ac3f2e6bf06c434e8875af56010510bc_9366/ultrabounce-running-shoes.jpg"
GW4170,LKL36,Freak Ultra 23 Inline Cleats,shoes,Football,200,200,0%,False,2023-01-16T00:00:00.000Z,,-99,https://www.adidas.com/us/freak-ultra-23-inline-cleats/GW4170.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c6299686fe334ea98d95af1c000eaaee_9366/freak-ultra-23-inline-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ed9bceb8ca5b45f48c8caf1c00037a08_9366/freak-ultra-23-inline-cleats.jpg"
S23853,WF192,Icon 7 Cleats,shoes,Baseball,90,63,30%,False,2021-08-02T00:00:00.000Z,3.4,5,https://www.adidas.com/us/icon-7-cleats/S23853.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8876c904931a48038e0cad070115de38_9366/icon-7-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/64dadf5827194015ad2ead070126c7ad_9366/icon-7-cleats.jpg"
GV9121,LKO54,Adistar 2.0 Running Shoes,shoes,Running,130,130,0%,False,2022-12-16T00:00:00.000Z,,-99,https://www.adidas.com/us/adistar-2.0-running-shoes/GV9121.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/750b88d28ec34180b2acaf1e00f46388_9366/adistar-2.0-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2fc0e236d0a6484ba38caf3b00817e78_9366/adistar-2.0-running-shoes.jpg"
HP2678,LKK47,Lite Racer Adapt 5.0 Shoes,shoes,Lifestyle,70,70,0%,False,2023-03-16T00:00:00.000Z,,-99,https://www.adidas.com/us/lite-racer-adapt-5.0-shoes/HP2678.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/11f9e0d521924ff3803baf9c00bcb63c_9366/lite-racer-adapt-5.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9877adf0b6b940cfa13faf9c00bc6d0e_9366/lite-racer-adapt-5.0-shoes.jpg"
GX9193,LKL42,Freak Spark MD 23 Football Inline Cleats,shoes,Football,55,55,0%,False,2023-04-01T00:00:00.000Z,,-99,https://www.adidas.com/us/freak-spark-md-23-football-inline-cleats/GX9193.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6266a38299d44ecca5a6af32017299eb_9366/freak-spark-md-23-football-inline-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4293c34c36ed42b58cf2af3201608ee3_9366/freak-spark-md-23-football-inline-cleats.jpg"
HQ6716,LRI29,The Road Cycling Shoes,shoes,Cycling,160,160,0%,False,2023-02-06T00:00:00.000Z,,-99,https://www.adidas.com/us/the-road-cycling-shoes/HQ6716.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7c41ea685c224e00a967af8700d3b9c7_9366/the-road-cycling-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2aec1eef740b4e9caa56af8000d39fec_9366/the-road-cycling-shoes.jpg"
GW1009,LKX26,Predator Edge.2 Firm Ground Soccer Cleats,shoes,Football,140,140,0%,False,2022-08-20T00:00:00.000Z,3.4616,26,https://www.adidas.com/us/predator-edge.2-firm-ground-soccer-cleats/GW1009.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c04f616b08a949ee8ad5ae9e00ed0333_9366/predator-edge.2-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e3a86de9a3464eaa88c7ae9900f692dd_9366/predator-edge.2-firm-ground-soccer-cleats.jpg"
GY9820,LVL61,Codechaos 22 BOOST Golf Shoes,shoes,Golf,160,160,0%,False,2023-03-16T00:00:00.000Z,,-99,https://www.adidas.com/us/codechaos-22-boost-golf-shoes/GY9820.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4961e53549874211a68eaf2c01226d41_9366/codechaos-22-boost-golf-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1026f2b9255b40159356af2b0175563b_9366/codechaos-22-boost-golf-shoes.jpg"
GW4569,LTC51,Predator Accuracy.1 Firm Ground Soccer Cleats,shoes,Football,250,250,0%,False,2023-02-01T00:00:00.000Z,,-99,https://www.adidas.com/us/predator-accuracy.1-firm-ground-soccer-cleats/GW4569.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d403f4e74dba410e9fe1af63017f4197_9366/predator-accuracy.1-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/06c0b8a21ac74592b417af63017c99a3_9366/predator-accuracy.1-firm-ground-soccer-cleats.jpg"
ID4444,LZS06,Y-3 Water Slides,shoes,Lifestyle,200,200,0%,False,2023-04-19T00:00:00.000Z,,-99,https://www.adidas.com/us/y-3-water-slides/ID4444.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/89611bb189aa4901b1e5af4e018b025e_9366/y-3-water-slides.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6c6f4dcf67a54a68afd4af4e018aa9fe_9366/y-3-water-slides.jpg"
HQ8895,LZM96,Copa Pure+ Firm Ground Soccer Cleats,shoes,Football,280,280,0%,False,2023-01-10T00:00:00.000Z,,-99,https://www.adidas.com/us/copa-pure-plus-firm-ground-soccer-cleats/HQ8895.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a22ae373b22b413f89a6af58014744ad_9366/copa-pure-plus-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c6a8eb853d96454885dcaf5801474ba8_9366/copa-pure-plus-firm-ground-soccer-cleats.jpg"
GY5121,FBE59,Five Ten Trail Cross Mid Pro Mountain Bike Shoes,shoes,Mountain Biking,180,180,0%,False,2022-02-01T00:00:00.000Z,4.6888,286,https://www.adidas.com/us/five-ten-trail-cross-mid-pro-mountain-bike-shoes/GY5121.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4b2dce0ac6c140aa8246ad8300ff28d1_9366/five-ten-trail-cross-mid-pro-mountain-bike-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/14414d13c15a4baa979dadf9013ef279_9366/five-ten-trail-cross-mid-pro-mountain-bike-shoes.jpg"
HP2335,LKO54,Adistar 2.0 Running Shoes,shoes,Running,130,130,0%,False,2022-12-16T00:00:00.000Z,,-99,https://www.adidas.com/us/adistar-2.0-running-shoes/HP2335.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e64e784fcc97420bbfb3af4600168622_9366/adistar-2.0-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5706d9dd354f454ead96af4600163cd5_9366/adistar-2.0-running-shoes.jpg"
GZ9380,GVS47,Superstar Shoes,shoes,Lifestyle,105,105,0%,False,2023-01-16T00:00:00.000Z,4.7021,2027,https://www.adidas.com/us/superstar-shoes/GZ9380.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/09ac0391b5a44a65a37aaf5b00928a44_9366/superstar-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7abc3405f75349f88b43af7000f43695_9366/superstar-shoes.jpg"
HP9937,KYX48,adidas Five Ten Freerider Mountain Bike Shoes,shoes,Mountain Biking,110,110,0%,False,2023-01-01T00:00:00.000Z,4.6058,104,https://www.adidas.com/us/adidas-five-ten-freerider-mountain-bike-shoes/HP9937.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fbb9f041b984464f97b7aef900f4d307_9366/adidas-five-ten-freerider-mountain-bike-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/be44384848064f839916aef900ef9352_9366/adidas-five-ten-freerider-mountain-bike-shoes.jpg"
HP7545,LSI57,Runfalcon 3 Cloudfoam Low Running Shoes,shoes,Running,60,60,0%,False,2023-03-16T00:00:00.000Z,,-99,https://www.adidas.com/us/runfalcon-3-cloudfoam-low-running-shoes/HP7545.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c86245d2b73e4b48bc18af9c00fdf298_9366/runfalcon-3-cloudfoam-low-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b2d740724b7740e8a590af9c00fda7e2_9366/runfalcon-3-cloudfoam-low-running-shoes.jpg"
HQ6713,LTQ21,The Road BOA Cycling Shoes,shoes,Cycling,250,250,0%,False,2023-02-24T00:00:00.000Z,,-99,https://www.adidas.com/us/the-road-boa-cycling-shoes/HQ6713.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/93bb4c1ddabe42b7a6c3afb0016fed19_9366/the-road-boa-cycling-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d59cf0ee3c424ce69bcaafbf013621f7_9366/the-road-boa-cycling-shoes.jpg"
FV7957,KXU22,TERREX Snowpitch COLD.RDY Hiking Boots,shoes,Hiking,140,140,0%,False,2020-09-13T00:00:00.000Z,4.5278,252,https://www.adidas.com/us/terrex-snowpitch-cold.rdy-hiking-boots/FV7957.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8f0e9b5c6479453a9855ac68011550c7_9366/terrex-snowpitch-cold.rdy-hiking-boots.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/722b8c3da3a14126a518ac6801151c75_9366/terrex-snowpitch-cold.rdy-hiking-boots.jpg"
HP6479,MDD14,Adifom SLTN Shoes,shoes,Lifestyle,100,60,40%,False,2022-10-07T00:00:00.000Z,,-99,https://www.adidas.com/us/adifom-sltn-shoes/HP6479.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9be83f03e8064f11b74faecf00ffa344_9366/adifom-sltn-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/854cc4cdddf94788bb24aecf00ff4f5f_9366/adifom-sltn-shoes.jpg"
FW2823,KYX44,Five Ten Freerider Pro Mountain Bike Shoes,shoes,Mountain Biking,150,150,0%,False,2021-02-03T00:00:00.000Z,4.5001,124,https://www.adidas.com/us/five-ten-freerider-pro-mountain-bike-shoes/FW2823.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fc9548aa5fba4bc79cffac8600f4b638_9366/five-ten-freerider-pro-mountain-bike-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ebd2622fb1fd4df08f32ac8600f49168_9366/five-ten-freerider-pro-mountain-bike-shoes.jpg"
ID4455,LZJ20,Y-3 Rivalry Sandals,shoes,Lifestyle,300,300,0%,False,2023-03-11T00:00:00.000Z,,-99,https://www.adidas.com/us/y-3-rivalry-sandals/ID4455.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/cbdb23f65f2a4d718b28af4f0005a0c0_9366/y-3-rivalry-sandals.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3a763850d88744f0aa31af4f000539a1_9366/y-3-rivalry-sandals.jpg"
HQ8416,LGE93,Barricade Tennis Shoes,shoes,Tennis,150,150,0%,False,2023-03-02T00:00:00.000Z,4.0083,244,https://www.adidas.com/us/barricade-tennis-shoes/HQ8416.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3c4188fbd30d47a7aeb5af5b00a36133_9366/barricade-tennis-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1fc65ae4f65545b4bdeaaf5b009b3b3d_9366/barricade-tennis-shoes.jpg"
HR1081,LEV73,TERREX Agravic Ultra Trail Running Shoes,shoes,Running,160,160,0%,False,2023-04-01T00:00:00.000Z,4.0565,124,https://www.adidas.com/us/terrex-agravic-ultra-trail-running-shoes/HR1081.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/bf0c81868e384bbd8aa6af5d0093a9fb_9366/terrex-agravic-ultra-trail-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/57dc1bce887640f1a049af5d0093614d_9366/terrex-agravic-ultra-trail-running-shoes.jpg"
H06183,MBB7t9,Stan Smith Recon Shoes,shoes,Lifestyle,165,165,0%,False,2023-02-02T00:00:00.000Z,,-99,https://www.adidas.com/us/stan-smith-recon-shoes/H06183.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4b5744c215c144c4b57daf5e00a4821b_9366/stan-smith-recon-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ce84e5d1f014409ca2a5af5e00a43d6e_9366/stan-smith-recon-shoes.jpg"
HQ3486,LRI29,The Road Cycling Shoes,shoes,Cycling,180,180,0%,False,2023-02-01T00:00:00.000Z,,-99,https://www.adidas.com/us/the-road-cycling-shoes/HQ3486.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/026cea3383054aabb23caf7f00b790d2_9366/the-road-cycling-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e376051a1c3c43e8a0fdaf7f00b75d2b_9366/the-road-cycling-shoes.jpg"
GZ5104,LVG47,X Speedportal.1 Firm Ground Soccer Cleats,shoes,Football,250,250,0%,False,2023-02-01T00:00:00.000Z,4,11,https://www.adidas.com/us/x-speedportal.1-firm-ground-soccer-cleats/GZ5104.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b78b57e1158841fe805eaf730070bedd_9366/x-speedportal.1-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4f2297bd187b466d854caf7300674e85_9366/x-speedportal.1-firm-ground-soccer-cleats.jpg"
GX7962,LVK39,Nasty 2.0 Cleats,shoes,Football,140,140,0%,False,2023-01-19T00:00:00.000Z,,-99,https://www.adidas.com/us/nasty-2.0-cleats/GX7962.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/66f76aaaaba44ce8a25dae1e003a5004_9366/nasty-2.0-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/09e26471c0e947e7bfafae1e003aa528_9366/nasty-2.0-cleats.jpg"
HQ3785,LSI46,Ultrabounce Running Shoes,shoes,Running,80,80,0%,False,2023-02-01T00:00:00.000Z,,-99,https://www.adidas.com/us/ultrabounce-running-shoes/HQ3785.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4bedce94dc0a40d69cf2af460060fe3d_9366/ultrabounce-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e24251fdc3d242da949caf460060b781_9366/ultrabounce-running-shoes.jpg"
GY2536,MBB76fvdv,Centennial 85 High Shoes,shoes,Lifestyle,140,140,0%,False,2023-03-28T01:00:00.000Z,,-99,https://www.adidas.com/us/centennial-85-high-shoes/GY2536.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7a0147042def4fd49013af9d015c0829_9366/centennial-85-high-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/67ee6f5cbbdc4c078416af9d00a1e74a_9366/centennial-85-high-shoes.jpg"
ID9422,MCJ52,Avryn Shoes,shoes,Lifestyle,140,140,0%,False,2023-02-02T00:00:00.000Z,,-99,https://www.adidas.com/us/avryn-shoes/ID9422.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/373b49b556994602a080af5d00b5c560_9366/avryn-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a80bd25b4de64268830eaf5d00b58a77_9366/avryn-shoes.jpg"
HQ4493,MDG60,JS Bones Campus 80 Shoes,shoes,Lifestyle,140,140,0%,False,2023-02-17T00:00:00.000Z,,-99,https://www.adidas.com/us/js-bones-campus-80-shoes/HQ4493.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3b47c11a3ad246689234af51015bc5fb_9366/js-bones-campus-80-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e760ce020beb43b7bbceaf5101551977_9366/js-bones-campus-80-shoes.jpg"
GZ5126,LVG43,X Speedportal+ Firm Ground Soccer Cleats,shoes,Football,280,280,0%,False,2023-02-01T00:00:00.000Z,4.762,21,https://www.adidas.com/us/x-speedportal-plus-firm-ground-soccer-cleats/GZ5126.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/786db76bd6614079a761af72010519d2_9366/x-speedportal-plus-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/56d37fc0eb0f430c88a2af5e00e3ae92_9366/x-speedportal-plus-firm-ground-soccer-cleats.jpg"
HP2760,LSI00,Alphaboost V1 Shoes,shoes,Lifestyle,120,120,0%,False,2023-01-16T00:00:00.000Z,,-99,https://www.adidas.com/us/alphaboost-v1-shoes/HP2760.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2ad72e4c843a4e2a9dd4af0e0116fb1e_9366/alphaboost-v1-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/92852f25cf2849f4893eaf0e01168592_9366/alphaboost-v1-shoes.jpg"
GY8579,LRN09,Lite Racer Adapt 4.0 Shoes,shoes,Lifestyle,70,70,0%,False,2022-12-16T00:00:00.000Z,4.3333,27,https://www.adidas.com/us/lite-racer-adapt-4.0-shoes/GY8579.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a18d03876d8a4d42968dade900fcb048_9366/lite-racer-adapt-4.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/136cf294d4c14e198b00ade900fc81f2_9366/lite-racer-adapt-4.0-shoes.jpg"
HP2759,LSI00,Alphaboost V1 Shoes,shoes,Lifestyle,120,120,0%,False,2023-01-16T00:00:00.000Z,,-99,https://www.adidas.com/us/alphaboost-v1-shoes/HP2759.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b3e56375345f48298766af3501362208_9366/alphaboost-v1-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b9262fdcc66b4681961baf3500b5cb7d_9366/alphaboost-v1-shoes.jpg"
HP5400,LGM34,The Gravel Cycling Shoes,shoes,Cycling,180,180,0%,False,2022-12-15T00:00:00.000Z,4.3674,98,https://www.adidas.com/us/the-gravel-cycling-shoes/HP5400.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4fd27a0fcff142bd84bbafaf00813549_9366/the-gravel-cycling-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/cbc367b4d2e245568a3eafac012abbee_9366/the-gravel-cycling-shoes.jpg"
GW9431,LJA45,Five Ten Kestrel BOA,shoes,Mountain Biking,230,230,0%,False,2023-04-01T00:00:00.000Z,,-99,https://www.adidas.com/us/five-ten-kestrel-boa/GW9431.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/11398209e4f946c8a64caf9b00e166a5_9366/five-ten-kestrel-boa.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6e5f1e54429344aeb4fdaf9b00e11c43_9366/five-ten-kestrel-boa.jpg"
GW1101,LDW22,Lite Racer Adapt 3.0 Shoes,shoes,Lifestyle,65,65,0%,False,2022-01-22T00:00:00.000Z,4.5566,1998,https://www.adidas.com/us/lite-racer-adapt-3.0-shoes/GW1101.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/883bc448b36d43e69665ade800e40ee6_9366/lite-racer-adapt-3.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a767660cbd8b4e17b0cbade800e3e1c2_9366/lite-racer-adapt-3.0-shoes.jpg"
FZ1560,WF093,Icon 7 TPU Cleats,shoes,Baseball,85,60,25%,False,2021-08-02T00:00:00.000Z,4,8,https://www.adidas.com/us/icon-7-tpu-cleats/FZ1560.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e9dc22e5f6154034ae94acef004ba838_9366/icon-7-tpu-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0623110d073241c8a9edacef0048acfc_9366/icon-7-tpu-cleats.jpg"
HP5777,LSI46,Ultrabounce Running Shoes,shoes,Running,80,80,0%,False,2023-01-16T00:00:00.000Z,,-99,https://www.adidas.com/us/ultrabounce-running-shoes/HP5777.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ec4a869df0ee471f972eaf35015f4d95_9366/ultrabounce-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f545903592644fb8a109af35015f3435_9366/ultrabounce-running-shoes.jpg"
GX9896,34725,Adilette Slides,shoes,Lifestyle,50,30,40%,False,2023-01-06T00:00:00.000Z,4.5507,5098,https://www.adidas.com/us/adilette-slides/GX9896.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/13f54b1754a64ca5b384ae920145c791_9366/adilette-slides.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/27c03450d5204aaa94d5ae92014533d8_9366/adilette-slides.jpg"
GY9054,LZW49,Copa Pure.3 Turf Soccer Shoes,shoes,Football,80,80,0%,False,2023-01-10T00:00:00.000Z,,-99,https://www.adidas.com/us/copa-pure.3-turf-soccer-shoes/GY9054.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/18dc5c649521473581c6af560104b71a_9366/copa-pure.3-turf-soccer-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6d83f28e1d68422e9ce7af5700b40c48_9366/copa-pure.3-turf-soccer-shoes.jpg"
